frame_idx,x1,y1,x2,y2,confidence,class_id
1655,99.72,0.07,354.12,294.95,0.9308,0
1656,99.53,0.0,354.99,295.67,0.9297,0
1657,99.88,0.0,355.01,295.26,0.928,0
1658,99.8,0.0,355.09,296.01,0.9316,0
1659,99.74,0.0,354.77,296.61,0.9304,0
1660,99.44,0.0,355.17,297.89,0.9302,0
1661,99.86,0.0,353.72,298.13,0.9293,0
1662,99.81,0.0,354.1,298.59,0.9307,0
1663,99.46,0.0,353.87,298.86,0.928,0
1664,99.07,0.0,355.2,299.78,0.9277,0
1665,99.08,0.0,354.17,300.6,0.9265,0
1666,98.59,0.0,353.96,299.39,0.9296,0
1667,98.48,0.0,354.65,299.2,0.9316,0
1668,97.88,0.0,354.31,298.23,0.9291,0
1669,98.12,0.0,354.33,299.35,0.9284,0
1670,97.76,0.0,355.13,299.07,0.9303,0
1671,97.29,0.0,355.41,299.97,0.9266,0
1672,96.94,0.0,355.73,299.48,0.9238,0
1673,96.84,0.0,355.87,300.88,0.9279,0
1674,98.97,0.0,354.26,303.45,0.928,0
1675,99.22,0.0,354.56,305.16,0.9282,0
1676,96.85,0.0,357.13,304.7,0.9273,0
1677,98.65,0.0,357.66,307.65,0.9254,0
1678,98.8,0.0,358.98,307.37,0.9263,0
1679,97.01,0.0,361.97,307.85,0.9303,0
1680,96.78,0.0,361.83,307.56,0.9298,0
1681,96.32,0.0,362.41,308.73,0.9293,0
1682,95.41,0.0,362.58,310.09,0.9282,0
1683,95.73,0.0,364.06,310.42,0.9299,0
1684,95.43,0.0,363.69,309.74,0.9293,0
1685,95.49,0.0,364.22,310.6,0.93,0
1686,95.59,0.0,363.84,310.82,0.9311,0
1687,95.55,0.0,363.97,311.83,0.9308,0
1688,94.77,0.0,364.42,313.12,0.9306,0
1689,94.92,0.0,365.46,313.83,0.9336,0
1690,94.99,0.0,366.73,314.22,0.9333,0
1691,95.11,0.0,366.51,314.54,0.9337,0
1692,95.3,0.0,363.31,313.29,0.9336,0
1693,95.11,0.0,362.08,312.85,0.9358,0
1694,94.64,0.0,360.34,312.77,0.9361,0
1695,94.59,0.0,359.94,312.67,0.9377,0
1696,94.42,0.0,365.56,313.52,0.9353,0
1697,93.94,0.0,367.8,313.96,0.9393,0
1698,93.73,0.0,368.24,315.21,0.9388,0
1699,93.61,0.0,369.13,317.04,0.9365,0
1700,93.17,0.0,369.79,317.63,0.9327,0
1701,92.67,0.0,369.69,317.69,0.9333,0
1702,92.41,0.0,370.16,316.59,0.9334,0
1703,92.71,0.0,369.64,316.67,0.9349,0
1704,92.52,0.0,369.58,315.49,0.9366,0
1705,92.61,0.0,367.9,315.25,0.9377,0
1706,91.95,0.0,369.84,316.48,0.9332,0
1707,92.2,0.0,370.52,317.4,0.9306,0
1708,92.21,0.0,370.62,318.02,0.9285,0
1709,91.97,0.0,370.83,316.51,0.9296,0
1710,92.14,0.0,370.53,316.83,0.9297,0
1711,91.48,0.0,371.06,317.49,0.9309,0
1712,91.3,0.0,371.46,317.22,0.9298,0
1713,91.19,0.0,371.42,316.73,0.9299,0
1714,91.11,0.0,371.04,317.79,0.9308,0
1715,91.16,0.0,372.56,321.04,0.9291,0
1716,90.86,0.0,372.23,321.34,0.9285,0
1717,90.89,0.0,372.56,322.26,0.9274,0
1718,90.74,0.0,372.83,326.56,0.9251,0
1719,90.84,0.0,373.42,327.42,0.9231,0
1720,90.15,0.0,373.24,328.89,0.9234,0
1721,90.05,0.0,373.07,328.1,0.9283,0
1722,88.8,0.0,374.99,327.9,0.9275,0
1723,88.7,0.0,374.39,327.34,0.9285,0
1724,88.54,0.0,374.53,327.92,0.9254,0
1725,88.4,0.0,375.06,329.98,0.9204,0
1726,88.97,0.0,375.36,330.01,0.9211,0
1727,88.69,0.0,376.18,330.37,0.9211,0
1728,88.38,0.0,376.87,329.06,0.9194,0
1729,88.39,0.75,379.67,330.05,0.9209,0
1730,88.38,1.0,379.07,328.56,0.9205,0
1731,92.87,0.19,384.68,324.47,0.9207,0
1732,92.68,0.88,386.53,325.16,0.9221,0
1733,93.03,1.4,388.28,324.83,0.9223,0
1734,92.68,0.56,388.84,326.38,0.9225,0
1735,92.55,0.86,390.11,327.01,0.9236,0
1736,92.37,1.11,391.24,327.52,0.9257,0
1737,92.16,0.0,391.34,324.72,0.9211,0
1738,91.94,0.37,390.99,324.24,0.9178,0
1739,91.4,1.01,392.96,324.9,0.9153,0
1740,91.39,2.62,395.23,324.44,0.9195,0
1741,91.06,2.49,394.97,323.43,0.9196,0
1742,90.95,1.75,396.98,322.12,0.9187,0
1743,90.99,2.72,398.12,324.29,0.9188,0
1744,90.8,2.48,398.66,325.97,0.922,0
1745,90.43,1.3,399.4,324.7,0.9181,0
1746,89.7,1.02,401.92,324.91,0.922,0
1747,89.83,1.33,403.3,326.19,0.9303,0
1748,89.36,1.29,404.43,326.06,0.9305,0
1749,89.41,1.68,405.13,327.81,0.932,0
1750,88.79,1.24,405.53,328.19,0.9284,0
1751,89.73,1.44,406.44,328.89,0.9323,0
1752,89.81,2.48,408.46,327.79,0.9321,0
1753,89.7,2.21,409.19,327.72,0.9293,0
1754,89.38,1.51,415.93,330.8,0.9318,0
1755,89.48,2.05,417.14,330.71,0.9325,0
1756,89.06,1.57,417.94,330.47,0.9325,0
1757,88.52,1.4,419.56,329.74,0.9305,0
1758,89.21,1.32,420.3,330.19,0.9338,0
1759,88.5,1.53,421.28,329.47,0.9323,0
1760,88.71,1.86,419.45,328.37,0.9327,0
1761,88.6,1.71,422.65,328.67,0.9321,0
1762,89.26,2.68,423.48,327.51,0.9274,0
1763,88.84,2.71,426.87,328.16,0.9294,0
1764,88.04,3.37,429.36,327.11,0.9285,0
1765,88.41,4.59,431.88,328.39,0.9299,0
1766,88.2,4.61,433.63,327.87,0.931,0
1767,87.38,4.77,435.41,327.42,0.9321,0
1768,87.23,5.55,436.44,328.06,0.932,0
1769,87.58,7.23,437.69,327.64,0.9329,0
1770,87.57,7.61,434.94,327.96,0.9325,0
1771,87.04,7.86,437.22,327.38,0.9306,0
1772,86.87,8.22,437.5,327.19,0.9291,0
1773,86.5,8.58,437.89,327.07,0.9272,0
1774,86.79,8.66,438.7,326.51,0.9283,0
1775,86.55,8.58,444.53,327.38,0.9245,0
1776,86.27,8.64,446.23,327.44,0.9256,0
1777,86.03,8.66,452.32,328.1,0.9259,0
1778,86.36,8.89,447.93,328.78,0.9224,0
1779,86.04,9.18,451.47,328.46,0.9184,0
1780,86.27,10.12,454.3,328.51,0.9131,0
1781,85.99,10.48,455.22,328.58,0.9144,0
1782,85.99,10.54,455.8,328.5,0.9119,0
1783,85.99,11.13,455.65,329.26,0.9055,0
1784,85.99,11.83,453.95,329.11,0.8968,0
1785,85.98,12.27,453.92,329.68,0.8877,0
1786,85.38,12.97,456.17,329.81,0.8858,0
1787,85.04,15.59,456.53,330.78,0.8776,0
1788,85.67,17.49,452.09,330.94,0.8772,0
1789,83.69,18.81,456.14,327.93,0.8787,0
1790,84.22,18.81,456.73,327.52,0.8769,0
1791,84.18,19.4,457.45,328.27,0.878,0
1792,82.58,19.59,453.08,328.15,0.8756,0
1793,82.49,20.46,453.27,327.66,0.8805,0
1794,82.15,20.76,456.89,327.48,0.8798,0
1795,81.5,21.79,461.25,328.53,0.8796,0
1796,80.96,21.6,467.31,329.65,0.8805,0
1797,81.83,21.91,463.38,328.84,0.8792,0
1798,84.93,22.46,468.2,329.28,0.8809,0
1799,85.32,23.48,468.6,329.01,0.8857,0
1800,84.56,24.5,471.72,329.09,0.8883,0
1801,84.21,25.09,473.24,330.34,0.8908,0
1802,85.31,25.49,475.39,330.82,0.8897,0
1803,87.45,25.73,470.59,331.63,0.8881,0
1804,87.3,25.71,470.25,331.44,0.8877,0
1805,86.46,25.85,470.44,330.66,0.8845,0
1806,88.43,25.87,466.27,331.58,0.8878,0
1807,88.06,25.74,469.44,332.05,0.887,0
1808,88.78,26.1,473.02,332.02,0.894,0
1809,89.24,26.45,475.28,331.74,0.8956,0
1810,88.75,26.96,478.55,331.57,0.8976,0
1811,88.74,27.24,478.15,331.37,0.8958,0
1812,87.89,28.26,480.7,331.4,0.8966,0
1813,87.71,27.79,478.99,331.69,0.8988,0
1814,88.13,28.26,478.66,331.48,0.8956,0
1815,87.58,28.89,478.54,331.46,0.8958,0
1816,88.12,29.35,479.17,331.29,0.8921,0
1817,87.85,28.93,479.02,331.37,0.8932,0
1818,87.66,30.36,478.85,331.65,0.899,0
1819,87.43,31.62,479.71,331.89,0.9008,0
1820,86.2,32.18,479.44,331.72,0.9011,0
1821,85.83,33.14,478.81,331.61,0.8976,0
1822,85.78,33.62,478.95,331.81,0.8972,0
1823,85.84,35.43,480.02,331.49,0.8953,0
1824,85.73,36.07,479.68,331.59,0.8944,0
1825,85.61,35.86,479.11,331.97,0.8956,0
1826,84.71,35.48,479.44,331.53,0.8937,0
1827,84.31,34.82,480.98,331.84,0.8899,0
1828,84.39,34.31,478.1,331.75,0.8883,0
1829,84.24,35.63,483.32,331.3,0.8897,0
1830,83.93,36.06,484.22,330.92,0.8912,0
1831,83.7,36.04,487.09,330.84,0.8921,0
1832,83.31,35.3,486.62,331.07,0.8875,0
1833,82.94,34.82,488.51,330.84,0.8888,0
1834,83.76,34.58,490.14,330.75,0.892,0
1835,83.61,34.57,488.78,331.12,0.8898,0
1836,83.49,35.36,489.15,330.63,0.8904,0
1837,83.72,35.92,490.85,330.82,0.8931,0
1838,84.13,37.26,488.19,330.72,0.8855,0
1839,83.86,37.01,486.7,331.69,0.8777,0
1840,83.69,37.56,487.41,332.12,0.8833,0
1841,83.71,38.91,487.31,332.03,0.8815,0
1842,83.63,38.76,487.56,331.97,0.8789,0
1843,84.64,39.39,491.5,332.25,0.8785,0
1844,85.3,39.41,492.82,332.78,0.8785,0
1845,84.78,40.56,490.2,332.88,0.8776,0
1846,84.72,40.21,485.82,333.3,0.8765,0
1847,84.62,40.33,487.75,333.34,0.8789,0
1848,84.14,40.69,488.41,333.04,0.8825,0
1849,83.74,41.1,492.81,333.22,0.8819,0
1850,84.05,41.22,492.63,333.37,0.882,0
1851,83.98,42.04,495.09,333.24,0.8822,0
1852,83.89,42.2,495.76,333.3,0.8783,0
1853,83.95,42.48,493.11,333.1,0.8813,0
1854,83.82,42.82,492.64,332.64,0.8833,0
1855,83.75,43.03,491.36,332.28,0.8816,0
1856,82.09,43.3,491.8,332.03,0.8809,0
1857,82.92,43.65,492.58,333.34,0.8838,0
1858,81.76,44.34,493.36,332.78,0.8884,0
1859,81.42,43.98,496.35,333.12,0.8922,0
1860,80.52,44.18,496.07,333.33,0.8913,0
1861,80.48,44.65,497.04,333.22,0.894,0
1862,80.38,44.54,496.55,333.21,0.8943,0
1863,80.55,44.78,501.06,333.64,0.9029,0
1864,80.48,44.84,504.42,334.09,0.901,0
1865,80.89,45.64,504.68,333.47,0.8985,0
1866,80.4,45.47,501.88,333.49,0.8958,0
1867,80.47,45.88,501.04,333.52,0.8946,0
1868,81.5,46.05,497.02,333.11,0.8899,0
1869,81.15,46.12,495.27,333.39,0.8929,0
1870,80.31,45.88,493.49,334.08,0.8957,0
1871,80.69,46.07,492.25,333.45,0.8971,0
1872,80.7,46.01,490.51,333.88,0.8968,0
1873,79.4,45.83,492.08,332.71,0.8998,0
1874,79.19,45.85,490.77,332.24,0.8967,0
1875,78.86,45.69,495.78,332.5,0.9034,0
1876,79.51,45.29,494.36,332.78,0.9035,0
1877,78.76,45.24,494.63,332.55,0.9027,0
1878,78.83,44.73,495.17,332.39,0.9023,0
1879,78.89,44.77,492.59,331.86,0.9043,0
1880,79.64,44.19,494.28,332.93,0.9045,0
1881,79.79,43.92,495.48,332.78,0.9088,0
1882,80.8,43.64,496.42,332.79,0.9113,0
1883,81.58,42.92,494.97,334.28,0.9099,0
1884,81.95,42.64,491.91,334.48,0.9093,0
1885,82.8,43.09,495.74,332.83,0.9119,0
1886,82.87,42.89,496.17,333.33,0.9129,0
1887,83.36,42.89,493.04,332.66,0.9102,0
1888,82.71,42.82,490.63,332.64,0.9097,0
1889,82.51,42.74,493.1,332.14,0.9114,0
1890,82.84,42.39,494.56,332.77,0.9125,0
1891,83.02,42.18,492.86,333.12,0.9084,0
1892,81.73,42.5,490.02,333.05,0.9091,0
1893,80.67,42.07,491.4,333.54,0.91,0
1894,80.87,41.9,489.45,334.31,0.9101,0
1895,80.71,41.47,489.35,334.24,0.9094,0
1896,80.64,41.18,490.28,333.4,0.9091,0
1897,80.64,41.48,486.61,334.67,0.9059,0
1898,80.87,40.64,486.96,335.7,0.905,0
1899,82.28,40.37,488.49,336.8,0.9058,0
1900,81.2,39.32,488.92,335.09,0.9078,0
1901,81.33,38.81,490.7,335.26,0.9046,0
1902,80.85,38.64,490.53,336.06,0.9066,0
1903,80.39,38.23,490.92,335.85,0.909,0
1904,81.0,37.53,493.8,335.58,0.9061,0
1905,80.95,37.25,494.75,336.37,0.9046,0
1906,80.68,36.86,498.44,337.07,0.9059,0
1907,80.89,36.24,497.02,337.47,0.9043,0
1908,81.8,36.17,495.42,335.33,0.8988,0
1909,81.78,36.25,493.56,334.39,0.9022,0
1910,82.1,35.81,493.42,333.84,0.8996,0
1911,81.94,36.22,492.51,332.97,0.9003,0
1912,83.2,36.09,491.71,332.9,0.9003,0
1913,82.98,36.48,489.21,332.53,0.8976,0
1914,81.67,36.64,491.04,335.2,0.9059,0
1915,81.8,35.92,488.52,335.2,0.9068,0
1916,81.41,35.9,489.12,335.02,0.9062,0
1917,81.07,34.91,489.14,335.17,0.9034,0
1918,79.94,35.2,488.71,336.59,0.8991,0
1919,80.95,34.41,486.22,336.23,0.8992,0
1920,76.74,34.0,481.19,336.37,0.897,0
1921,75.1,34.35,480.84,335.18,0.8995,0
1922,74.34,34.12,480.49,336.07,0.8952,0
1923,76.86,32.08,481.39,338.02,0.8927,0
1924,77.84,31.4,480.83,336.88,0.8995,0
1925,77.77,31.57,479.35,336.1,0.8975,0
1926,77.83,31.15,477.42,337.24,0.8987,0
1927,77.09,31.83,474.34,334.66,0.9013,0
1928,79.95,32.58,471.64,332.37,0.8995,0
1929,79.9,30.88,470.24,332.85,0.9038,0
1930,80.75,30.03,469.3,332.38,0.907,0
1931,80.53,30.47,468.1,331.89,0.9073,0
1932,79.11,30.68,467.27,332.16,0.9011,0
1933,79.3,30.34,465.06,332.13,0.8999,0
1934,80.23,27.68,462.16,332.07,0.8949,0
1935,79.64,27.16,462.06,332.39,0.8929,0
1936,80.66,28.09,461.15,332.25,0.893,0
1937,81.14,28.72,455.53,331.9,0.8927,0
1938,83.54,27.32,459.26,337.13,0.8979,0
1939,83.23,26.99,459.03,337.77,0.8996,0
1940,83.35,27.78,454.83,336.36,0.9045,0
1941,83.21,28.08,451.44,334.31,0.9115,0
1942,84.04,29.12,445.96,334.71,0.915,0
1943,84.17,28.19,444.42,333.88,0.9171,0
1944,84.43,28.6,443.06,331.14,0.9102,0
1945,85.08,27.76,441.99,332.4,0.9119,0
1946,85.5,28.29,438.48,331.96,0.9143,0
1947,85.38,28.52,441.33,331.56,0.9099,0
1948,86.17,28.76,438.76,330.65,0.9101,0
1949,86.58,31.34,440.04,331.25,0.9065,0
1950,86.39,32.08,432.33,330.61,0.9119,0
1951,87.64,31.46,430.58,329.89,0.9176,0
1952,88.11,32.48,426.75,328.4,0.9187,0
1953,89.11,33.09,424.39,327.44,0.9184,0
1954,89.63,35.37,425.4,325.41,0.9082,0
1955,89.35,35.44,424.7,327.55,0.9095,0
1956,89.41,35.66,440.56,325.64,0.8954,0
1957,89.74,36.44,424.57,323.49,0.9036,0
1958,90.65,35.98,408.68,327.05,0.9126,0
1959,90.48,35.97,404.87,325.2,0.9132,0
1960,91.39,36.2,402.79,325.86,0.9102,0
1961,90.15,36.8,391.14,325.87,0.9131,0
1962,88.72,37.44,373.58,327.65,0.9284,0
1963,90.94,38.3,394.08,323.3,0.916,0
1964,90.82,40.9,386.17,321.96,0.9204,0
1965,91.25,40.83,352.32,325.85,0.9338,0
1966,91.61,40.69,357.78,327.56,0.9335,0
1967,92.94,41.34,351.77,327.29,0.9262,0
1968,93.56,42.56,353.03,325.98,0.9172,0
1969,92.62,44.44,383.92,321.8,0.9205,0
1970,92.44,44.9,379.21,321.01,0.9238,0
1971,93.07,45.53,376.57,321.74,0.9284,0
1972,93.27,46.56,376.58,321.05,0.9255,0
1973,93.74,46.58,375.12,320.76,0.9225,0
1974,94.52,48.15,372.07,320.65,0.9229,0
1975,94.68,49.03,371.34,321.39,0.9228,0
1976,94.86,49.69,369.77,321.21,0.9226,0
1977,94.86,52.7,368.44,322.2,0.9253,0
1978,94.64,54.22,368.06,320.89,0.9282,0
1979,95.74,54.13,360.67,322.37,0.9201,0
1980,95.93,55.35,359.95,323.67,0.9279,0
1981,96.36,55.46,358.03,322.79,0.9219,0
1982,98.01,52.14,348.57,326.07,0.9104,0
1983,98.78,52.46,351.72,326.83,0.9151,0
1984,99.69,53.82,352.04,324.39,0.9131,0
1985,99.27,56.5,348.17,324.14,0.912,0
1986,98.11,56.82,350.89,323.87,0.9111,0
1987,100.22,55.14,349.68,323.99,0.9162,0
1988,100.09,56.62,338.69,323.8,0.9117,0
1989,100.82,58.66,343.08,324.24,0.9134,0
1990,101.61,59.39,343.9,325.96,0.9113,0
1991,100.39,60.01,343.69,327.35,0.9192,0
1992,101.64,60.09,341.89,327.4,0.9183,0
1993,101.82,60.62,340.98,329.01,0.916,0
1994,101.76,60.97,336.52,328.18,0.9119,0
1995,101.41,61.2,336.88,327.31,0.9119,0
1996,102.84,63.55,336.46,325.97,0.9082,0
1997,101.62,63.71,331.69,327.21,0.9133,0
1998,102.35,64.35,334.35,326.96,0.9105,0
1999,102.85,66.09,335.29,327.07,0.9067,0
2000,103.72,66.48,331.46,326.19,0.9043,0
2001,104.31,67.09,332.29,325.61,0.9014,0
2002,103.6,66.19,331.15,326.14,0.9009,0
2003,103.95,67.64,331.2,325.56,0.8988,0
2004,104.47,69.16,334.78,326.29,0.9045,0
2005,105.54,70.45,334.58,326.74,0.9082,0
2006,106.03,71.76,335.41,326.87,0.8904,0
2007,106.07,72.0,333.83,326.2,0.8932,0
2008,107.09,73.25,337.02,325.5,0.8976,0
2009,107.15,74.19,336.26,324.7,0.8977,0
2010,107.58,75.9,337.06,324.9,0.8989,0
2011,107.49,76.56,336.14,324.82,0.8944,0
2012,108.06,76.43,334.72,325.73,0.8913,0
2013,108.19,76.43,335.25,326.45,0.8975,0
2014,108.5,77.58,334.34,326.06,0.8868,0
2015,108.93,77.19,334.01,326.31,0.887,0
2016,108.73,79.47,338.14,327.06,0.8956,0
2017,108.57,76.29,333.84,325.74,0.8923,0
2018,108.83,78.62,333.68,325.62,0.8873,0
2019,109.67,83.74,338.37,325.03,0.8745,0
2020,109.58,81.18,338.37,322.28,0.8687,0
2021,109.42,84.84,337.96,323.35,0.8771,0
2022,109.62,85.34,337.52,323.8,0.8779,0
2023,109.47,86.71,337.95,323.8,0.8654,0
2024,109.76,87.18,339.87,322.11,0.8665,0
2025,110.52,87.22,339.56,322.71,0.8662,0
2026,110.59,87.46,339.05,323.13,0.8838,0
2027,110.92,87.13,339.59,323.11,0.8829,0
2028,110.75,86.92,339.02,323.55,0.8854,0
2029,110.52,87.83,338.3,323.27,0.8851,0
2030,110.53,88.37,338.54,322.22,0.8878,0
2031,111.04,88.24,338.48,322.09,0.8874,0
2032,111.49,89.45,339.11,321.39,0.887,0
2033,112.01,90.15,339.67,322.0,0.8813,0
2034,113.08,89.49,339.28,320.08,0.8762,0
2035,111.24,89.47,333.73,320.01,0.8765,0
2036,111.59,89.77,334.19,320.33,0.8777,0
2037,111.44,89.93,334.24,320.02,0.8767,0
2038,113.32,91.24,340.29,318.97,0.8764,0
2039,113.08,90.75,338.96,319.4,0.8749,0
2040,112.36,89.44,332.85,318.72,0.8773,0
2041,113.82,89.08,331.97,318.57,0.8883,0
2042,113.49,89.7,332.17,318.77,0.8927,0
2043,113.67,90.44,333.13,318.08,0.898,0
2044,113.63,90.99,334.0,317.42,0.9032,0
2045,114.23,91.34,333.31,316.84,0.9025,0
2046,114.49,91.23,332.05,316.61,0.9018,0
2047,115.16,92.71,331.93,316.21,0.8962,0
2048,115.97,92.53,330.44,316.58,0.8951,0
2049,116.46,92.62,332.26,316.73,0.8953,0
2050,116.48,92.33,333.92,316.07,0.8915,0
2051,117.15,91.91,331.07,316.15,0.8831,0
2052,117.97,91.96,321.19,316.39,0.8746,0
2053,115.21,92.16,317.25,316.82,0.8747,0
2054,115.31,92.1,315.64,317.28,0.874,0
2055,114.77,91.78,320.84,315.59,0.8685,0
2056,115.91,91.48,326.48,315.29,0.8674,0
2057,116.68,91.84,333.67,315.6,0.8843,0
2058,117.07,91.52,333.53,315.12,0.8814,0
2059,118.19,90.87,333.41,314.32,0.8887,0
2060,118.17,90.97,334.16,314.22,0.89,0
2061,116.92,91.14,336.11,315.01,0.8955,0
2062,116.67,90.84,337.43,314.86,0.9022,0
2063,117.17,90.35,334.61,313.81,0.8981,0
2064,117.47,89.64,326.49,313.46,0.8885,0
2065,117.95,89.9,333.29,312.68,0.8978,0
2066,117.86,89.76,331.65,313.26,0.896,0
2067,115.77,88.99,323.31,313.97,0.8932,0
2068,117.28,89.15,329.13,313.3,0.8874,0
2069,115.45,88.34,324.51,314.02,0.8861,0
2070,119.41,87.62,315.99,314.17,0.893,0
2071,120.44,87.99,337.36,314.17,0.8919,0
2072,121.75,87.98,337.17,314.37,0.891,0
2073,121.31,88.07,337.23,313.88,0.8889,0
2074,121.07,88.01,337.02,313.4,0.8928,0
2075,121.69,87.84,336.24,312.22,0.8977,0
2076,121.72,87.19,336.57,313.38,0.9021,0
2077,121.72,86.98,337.33,313.73,0.9016,0
2078,122.08,86.81,338.32,312.89,0.9018,0
2079,121.55,86.1,337.85,313.94,0.9016,0
2080,122.26,85.63,337.18,313.65,0.9049,0
2081,121.66,85.27,336.19,313.68,0.9018,0
2082,122.26,85.31,333.95,313.18,0.8966,0
2083,121.74,84.95,333.71,313.16,0.8977,0
2084,121.6,84.68,331.13,313.56,0.8968,0
2085,121.81,83.73,334.37,313.62,0.9002,0
2086,122.39,83.37,336.16,314.17,0.8998,0
2087,122.44,82.73,336.03,313.63,0.9019,0
2088,122.55,82.88,336.16,313.78,0.9021,0
2089,122.12,81.38,334.96,313.23,0.9099,0
2090,121.4,80.84,335.75,312.52,0.9116,0
2091,121.58,80.42,335.45,312.38,0.9126,0
2092,121.85,79.58,334.32,312.57,0.9135,0
2093,121.77,79.03,334.53,313.1,0.9142,0
2094,121.32,78.86,334.7,312.84,0.9137,0
2095,121.03,78.28,335.87,313.03,0.915,0
2096,121.23,77.93,336.18,313.1,0.9163,0
2097,120.88,77.81,336.54,313.34,0.9175,0
2098,120.66,77.94,336.33,313.13,0.9183,0
2099,120.59,78.34,336.57,313.29,0.9181,0
2100,120.38,78.48,336.92,313.02,0.9183,0
2101,120.26,77.69,336.79,312.81,0.9198,0
2102,120.22,77.68,336.94,312.74,0.9199,0
2103,120.24,77.77,336.69,312.52,0.9187,0
2104,120.1,77.63,336.96,312.61,0.9201,0
2105,120.14,77.29,337.14,312.73,0.9206,0
2106,120.18,77.14,336.93,312.72,0.92,0
2107,120.18,76.32,337.01,313.03,0.9204,0
2108,120.51,76.15,336.55,312.91,0.9205,0
2109,120.68,75.84,336.05,312.64,0.9215,0
2110,120.88,75.69,335.8,312.76,0.9214,0
2111,120.83,75.24,335.39,312.63,0.9218,0
2112,120.84,75.22,335.36,312.69,0.9219,0
2113,121.1,75.09,335.04,312.45,0.9223,0
2114,121.37,74.13,334.71,312.77,0.9227,0
2115,121.49,74.2,333.61,312.39,0.9208,0
2116,121.2,73.8,333.91,312.73,0.9212,0
2117,121.48,73.8,333.73,312.38,0.9225,0
2118,121.01,73.35,333.69,312.44,0.9224,0
2119,121.73,73.13,335.01,311.76,0.9201,0
2120,120.95,73.33,333.24,311.89,0.92,0
2121,120.55,73.31,333.65,311.94,0.9197,0
2122,121.29,73.04,333.51,311.7,0.9198,0
2123,121.24,72.73,333.65,312.31,0.9185,0
2124,121.37,72.81,332.98,313.26,0.9163,0
2125,121.49,71.6,332.92,313.05,0.9169,0
2126,120.19,71.66,333.45,313.72,0.9118,0
2127,120.21,71.29,333.38,314.22,0.9126,0
2128,119.73,71.02,333.43,314.46,0.9121,0
2129,120.18,71.18,333.23,313.9,0.9121,0
2130,120.47,71.17,334.63,314.99,0.9108,0
2131,120.21,71.94,333.6,314.61,0.9079,0
2132,119.5,71.68,334.45,314.7,0.9049,0
2133,119.5,71.8,335.26,314.85,0.9053,0
2134,118.33,71.8,324.97,314.09,0.8993,0
2135,118.83,70.6,319.1,313.95,0.9041,0
2136,118.43,71.48,326.49,314.55,0.9069,0
2137,118.01,70.47,316.01,314.2,0.9086,0
2138,117.95,70.61,316.02,314.21,0.9085,0
2139,118.02,70.86,314.96,314.19,0.9087,0
2140,117.8,70.92,317.32,313.66,0.9091,0
2141,117.9,70.69,316.19,314.06,0.9086,0
2142,118.06,70.64,318.3,314.23,0.9088,0
2143,117.78,70.75,317.81,314.12,0.9086,0
2144,118.56,70.87,321.73,313.82,0.9098,0
2145,117.75,68.94,315.51,313.89,0.9097,0
2146,117.89,68.53,323.29,314.32,0.9084,0
2147,117.77,68.23,322.74,314.41,0.909,0
2148,117.62,67.88,322.78,313.81,0.9082,0
2149,117.54,67.39,326.51,314.13,0.9112,0
2150,118.13,68.29,331.89,314.41,0.9184,0
2151,118.12,67.89,327.79,314.09,0.9116,0
2152,118.07,68.26,332.54,314.27,0.92,0
2153,118.34,68.46,331.99,315.0,0.92,0
2154,118.63,69.51,332.9,314.72,0.9221,0
2155,118.79,69.43,332.79,314.43,0.9215,0
2156,118.55,68.98,332.66,314.6,0.9227,0
2157,118.16,69.25,332.91,314.78,0.9207,0
2158,117.74,69.82,333.07,314.99,0.9197,0
2159,117.49,69.78,333.09,314.69,0.9224,0
2160,118.03,69.13,332.93,314.81,0.9214,0
2161,117.38,69.39,333.19,314.74,0.9219,0
2162,116.5,69.5,333.98,314.02,0.9209,0
2163,116.83,68.99,333.69,314.51,0.9227,0
2164,117.25,68.58,333.14,314.59,0.9205,0
2165,117.33,68.79,333.37,314.71,0.9205,0
2166,116.07,68.96,333.86,315.07,0.9194,0
2167,116.02,67.64,333.9,315.08,0.9193,0
2168,116.77,68.06,333.54,314.69,0.9177,0
2169,117.25,67.53,333.96,314.32,0.9189,0
2170,115.86,68.14,333.93,314.52,0.9171,0
2171,115.89,68.11,334.18,314.72,0.9167,0
2172,116.31,66.58,334.13,314.67,0.9184,0
2173,115.98,66.58,334.02,314.61,0.9157,0
2174,115.97,66.7,334.06,314.89,0.917,0
2175,116.22,66.82,334.44,314.48,0.9179,0
2176,115.69,65.78,334.45,314.74,0.9174,0
2177,115.73,64.82,334.3,314.8,0.9177,0
2178,115.27,64.73,334.5,315.26,0.9177,0
2179,114.19,65.12,334.7,315.35,0.9154,0
2180,113.2,63.75,334.7,315.5,0.9133,0
2181,114.2,63.77,334.47,315.3,0.9153,0
2182,113.96,63.68,334.18,315.66,0.914,0
2183,114.25,63.0,333.65,316.0,0.9142,0
2184,115.0,62.93,334.58,316.01,0.9138,0
2185,114.14,63.01,333.76,315.91,0.9113,0
2186,114.13,62.71,333.8,315.78,0.9132,0
2187,113.95,62.62,334.03,315.46,0.9108,0
2188,113.28,62.83,333.73,315.69,0.9115,0
2189,112.8,62.54,333.43,315.99,0.9095,0
2190,114.87,62.33,333.51,315.6,0.9156,0
2191,114.72,61.85,333.47,315.66,0.9141,0
2192,114.54,61.85,333.33,316.03,0.9151,0
2193,112.75,61.86,333.12,315.71,0.9136,0
